Time,LL_Q,LL_T,LL_C,Regime
251075000,  21892014764,  23127592118,  22764274093,10
251085000,  21892014764,  23127592118,  22764274093,10
251095000,  21892014764,  23127592118,  22764274093,10
251185000,  21957383538,  23191413557,  22820222258,10
251195000,  21957383538,  23191413557,  22820222258,10
251205000,  21957383538,  23191413557,  22820222258,10
251295000,  22021110212,  23269183662,  22875512916,10
251305000,  22021110212,  23269183662,  22875512916,10
251315000,  22021110212,  23269183662,  22875512916,10
251405000,  22085562706,  23339694031,  22950825925,10
251415000,  22085562706,  23339694031,  22950825925,10
251425000,  22085562706,  23339694031,  22950825925,10
251515000,  22163731470,  23422160367,  22996193727,10
251525000,  22163731470,  23422160367,  22996193727,10
251535000,  22163731470,  23422160367,  22996193727,10
251625000,  22236696829,  23490476567,  23074467566,10
251635000,  22236696829,  23490476567,  23074467566,10
251645000,  22236696829,  23490476567,  23074467566,10
251735000,  22308680233,  23490473311,  23122029884,10
251745000,  22308680233,  23490473311,  23122029884,10
251755000,  22308680233,  23490473311,  23122029884,10
251845000,  22373697171,  23572521226,  23187672862,10
251855000,  22373697171,  23572521226,  23187672862,10
251865000,  22373697171,  23572521226,  23187672862,10
251955000,  22433913310,  23572524940,  23244172014,10
251965000,  22433913310,  23572524940,  23244172014,10
251975000,  22433913310,  23572524940,  23244172014,10
252065000,  22508375431,  23642339123,  23322719731,10
252075000,  22508375431,  23642339123,  23322719731,10
252085000,  22508375431,  23642339123,  23322719731,10
252175000,  22576329702,  23720582905,  23378488502,10
252185000,  22576329702,  23720582905,  23378488502,10
252195000,  22576329702,  23720582905,  23378488502,10
252285000,  22652323818,  23788845676,  23410467212,10
252295000,  22652323818,  23788845676,  23410467212,10
252305000,  22652323818,  23788845676,  23410467212,10
252395000,  22699847625,  23830768331,  23487371024,10
252405000,  22699847625,  23830768331,  23487371024,10
252415000,  22699847625,  23830768331,  23487371024,10
252505000,  22751744325,  23909382437,  23555937723,10
252515000,  22751744325,  23909382437,  23555937723,10
252525000,  22751744325,  23909382437,  23555937723,10
252615000,  22813027373,  23986840089,  23629550085,10
252625000,  22813027373,  23986840089,  23629550085,10
252635000,  22813027373,  23986840089,  23629550085,10
252725000,  22890285358,  24060073658,  23702673995,10
252735000,  22890285358,  24060073658,  23702673995,10
252745000,  22890285358,  24060073658,  23702673995,10
252835000,  22965732698,  24118335565,  23759721873,10
252845000,  22965732698,  24118335565,  23759721873,10
252855000,  22965732698,  24118335565,  23759721873,10
252945000,  23045061495,  24196028615,  23840934718,10
252955000,  23045061495,  24196028615,  23840934718,10
252965000,  23045061495,  24196028615,  23840934718,10
253055000,  23103644372,  24274744500,  23876453563,10
253065000,  23103644372,  24274744500,  23876453563,10
253075000,  23103644372,  24274744500,  23876453563,10
253165000,  23183129990,  24352964394,  23944193853,10
253175000,  23183129990,  24352964394,  23944193853,10
253185000,  23183129990,  24352964394,  23944193853,10
253275000,  23261732671,  24375763160,  23969493362,10
253285000,  23261732671,  24375763160,  23969493362,10
253295000,  23261732671,  24375763160,  23969493362,10
253385000,  23324120167,  24433541354,  24039802279,10
253395000,  23324120167,  24433541354,  24039802279,10
253405000,  23324120167,  24433541354,  24039802279,10
253495000,  23331040587,  24516276631,  24084294550,10
253505000,  23331040587,  24516276631,  24084294550,10
253515000,  23331040587,  24516276631,  24084294550,10
253605000,  23395602246,  24596018255,  24129707837,10
253615000,  23395602246,  24596018255,  24129707837,10
253625000,  23395602246,  24596018255,  24129707837,10
253715000,  23443965989,  24679205403,  24211247647,10
253725000,  23443965989,  24679205403,  24211247647,10
253735000,  23443965989,  24679205403,  24211247647,10
253825000,  23522024511,  24746756638,  24291337962,10
253835000,  23522024511,  24746756638,  24291337962,10
253845000,  23522024511,  24746756638,  24291337962,10
253935000,  23559417109,  24817080815,  24336085127,10
253945000,  23559417109,  24817080815,  24336085127,10
253955000,  23559417109,  24817080815,  24336085127,10
254045000,  23634217233,  24871005200,  24417178785,10
254055000,  23634217233,  24871005200,  24417178785,10
254065000,  23634217233,  24871005200,  24417178785,10
254155000,  23707984518,  24942247006,  24462433116,10
254165000,  23707984518,  24942247006,  24462433116,10
254175000,  23707984518,  24942247006,  24462433116,10
254265000,  23770516307,  24991763839,  24540727779,10
254275000,  23770516307,  24991763839,  24540727779,10
254285000,  23770516307,  24991763839,  24540727779,10
254375000,  23847500035,  25051457100,  24614990156,10
254385000,  23847500035,  25051457100,  24614990156,10
254395000,  23847500035,  25051457100,  24614990156,10
254485000,  23905530378,  25117303282,  24689107175,10
254495000,  23905530378,  25117303282,  24689107175,10
254505000,  23905530378,  25117303282,  24689107175,10
254595000,  23977524493,  25163382354,  24741659453,10
254605000,  23977524493,  25163382354,  24741659453,10
254615000,  23977524493,  25163382354,  24741659453,10
254705000,  24011534079,  25247290013,  24788934247,10
254715000,  24011534079,  25247290013,  24788934247,10
254725000,  24011534079,  25247290013,  24788934247,10
254815000,  24084009348,  25325079207,  24863450986,10
254825000,  24084009348,  25325079207,  24863450986,10
254835000,  24084009348,  25325079207,  24863450986,10
254925000,  24119366799,  25366348206,  24897549255,10
254935000,  24119366799,  25366348206,  24897549255,10
254945000,  24119366799,  25366348206,  24897549255,10
255035000,  24167730787,  25444348356,  24959118169,10
255045000,  24167730787,  25444348356,  24959118169,10
255055000,  24167730787,  25444348356,  24959118169,10
255145000,  24237790238,  25527203587,  25003155332,10
255155000,  24237790238,  25527203587,  25003155332,10
255165000,  24237790238,  25527203587,  25003155332,10
255255000,  24317266601,  25524520899,  25072008984,10
255265000,  24317266601,  25524520899,  25072008984,10
255275000,  24317266601,  25524520899,  25072008984,10
255365000,  24392146543,  25606130455,  25150803428,10
255375000,  24392146543,  25606130455,  25150803428,10
255385000,  24392146543,  25606130455,  25150803428,10
255475000,  24464045478,  25680315175,  25230584453,10
255485000,  24464045478,  25680315175,  25230584453,10
255495000,  24464045478,  25680315175,  25230584453,10
255585000,  24532402103,  25759848389,  25301272516,10
255595000,  24532402103,  25759848389,  25301272516,10
255605000,  24532402103,  25759848389,  25301272516,10
255695000,  24556846244,  25828960576,  25379201162,10
255705000,  24556846244,  25828960576,  25379201162,10
255715000,  24556846244,  25828960576,  25379201162,10
255805000,  24635008689,  25889290744,  25454775372,10
255815000,  24635008689,  25889290744,  25454775372,10
255825000,  24635008689,  25889290744,  25454775372,10
255915000,  24692734008,  25940135628,  25521912946,10
255925000,  24692734008,  25940135628,  25521912946,10
255935000,  24692734008,  25940135628,  25521912946,10
256025000,  24748208381,  26021130079,  25602046575,10
256035000,  24748208381,  26021130079,  25602046575,10
256045000,  24748208381,  26021130079,  25602046575,10
256135000,  24822027829,  26097416791,  25656733394,10
256145000,  24822027829,  26097416791,  25656733394,10
256155000,  24822027829,  26097416791,  25656733394,10
256245000,  24882973235,  26163049876,  25737468657,10
256255000,  24882973235,  26163049876,  25737468657,10
256265000,  24882973235,  26163049876,  25737468657,10
256355000,  24962462523,  26239949784,  25783129234,10
256365000,  24962462523,  26239949784,  25783129234,10
256375000,  24962462523,  26239949784,  25783129234,10
256465000,  25038814609,  26314948126,  25862349346,10
256475000,  25038814609,  26314948126,  25862349346,10
256485000,  25038814609,  26314948126,  25862349346,10
256575000,  25105122779,  26392404314,  25944551616,10
256585000,  25105122779,  26392404314,  25944551616,10
256595000,  25105122779,  26392404314,  25944551616,10
256685000,  25176298858,  26468685766,  26022327798,10
256695000,  25176298858,  26468685766,  26022327798,10
256705000,  25176298858,  26468685766,  26022327798,10
256795000,  25244961280,  26533867428,  26103378054,10
256805000,  25244961280,  26533867428,  26103378054,10
256815000,  25244961280,  26533867428,  26103378054,10
256905000,  25310244442,  26595747683,  26166987251,10
256915000,  25310244442,  26595747683,  26166987251,10
256925000,  25310244442,  26595747683,  26166987251,10
257015000,  25366142240,  26667547844,  26229514383,10
257025000,  25366142240,  26667547844,  26229514383,10
257035000,  25366142240,  26667547844,  26229514383,10
257125000,  25426163405,  26670898926,  26290060414,10
257135000,  25426163405,  26670898926,  26290060414,10
257145000,  25426163405,  26670898926,  26290060414,10
257235000,  25500403136,  26742740905,  26356946946,10
257245000,  25500403136,  26742740905,  26356946946,10
257255000,  25500403136,  26742740905,  26356946946,10
257345000,  25574120154,  26782696330,  26429758179,10
257355000,  25574120154,  26782696330,  26429758179,10
257365000,  25574120154,  26782696330,  26429758179,10
257455000,  25653265599,  26852833651,  26481734688,10
257465000,  25653265599,  26852833651,  26481734688,10
257475000,  25653265599,  26852833651,  26481734688,10
257565000,  25724165544,  26934223438,  26562951468,10
257575000,  25724165544,  26934223438,  26562951468,10
257585000,  25724165544,  26934223438,  26562951468,10
257675000,  25775393956,  27000960981,  26617868052,10
257685000,  25775393956,  27000960981,  26617868052,10
257695000,  25775393956,  27000960981,  26617868052,10
257785000,  25812628542,  27077075461,  26658490515,10
257795000,  25812628542,  27077075461,  26658490515,10
257805000,  25812628542,  27077075461,  26658490515,10
257895000,  25822435806,  27156070798,  26718617526,10
257905000,  25822435806,  27156070798,  26718617526,10
257915000,  25822435806,  27156070798,  26718617526,10
258005000,  25899342916,  27224422808,  26769247067,10
258015000,  25899342916,  27224422808,  26769247067,10
258025000,  25899342916,  27224422808,  26769247067,10
258115000,  25975814923,  27299077558,  26843385151,10
258125000,  25975814923,  27299077558,  26843385151,10
258135000,  25975814923,  27299077558,  26843385151,10
258225000,  25985084104,  27350367268,  26913180878,10
258235000,  25985084104,  27350367268,  26913180878,10
258245000,  25985084104,  27350367268,  26913180878,10
258335000,  26056882695,  27431257266,  26991447163,10
258345000,  26056882695,  27431257266,  26991447163,10
258355000,  26056882695,  27431257266,  26991447163,10
258445000,  26108293374,  27479967021,  27043738199,10
258455000,  26108293374,  27479967021,  27043738199,10
258465000,  26108293374,  27479967021,  27043738199,10
258555000,  26179787046,  27562909267,  27109107766,10
258565000,  26179787046,  27562909267,  27109107766,10
258575000,  26179787046,  27562909267,  27109107766,10
258665000,  26223311987,  27640182974,  27171459160,10
258675000,  26223311987,  27640182974,  27171459160,10
258685000,  26223311987,  27640182974,  27171459160,10
258775000,  26301269658,  27708947685,  27230389805,10
258785000,  26301269658,  27708947685,  27230389805,10
258795000,  26301269658,  27708947685,  27230389805,10
258885000,  26368138742,  27784883900,  27290212227,10
258895000,  26368138742,  27784883900,  27290212227,10
258905000,  26368138742,  27784883900,  27290212227,10
258995000,  26433648982,  27856937056,  27330290799,10
259005000,  26433648982,  27856937056,  27330290799,10
259015000,  26433648982,  27856937056,  27330290799,10
259105000,  26510362454,  27892278971,  27411376430,10
259115000,  26510362454,  27892278971,  27411376430,10
259125000,  26510362454,  27892278971,  27411376430,10
259215000,  26504661599,  27975182840,  27493869945,10
259225000,  26504661599,  27975182840,  27493869945,10
259235000,  26504661599,  27975182840,  27493869945,10
259325000,  26566218821,  28057602088,  27564463588,10
259335000,  26566218821,  28057602088,  27564463588,10
259345000,  26566218821,  28057602088,  27564463588,10
259435000,  26641070634,  28136322146,  27630397372,10
259445000,  26641070634,  28136322146,  27630397372,10
259455000,  26641070634,  28136322146,  27630397372,10
259545000,  26703854620,  28209782925,  27671451777,10
259555000,  26703854620,  28209782925,  27671451777,10
259565000,  26703854620,  28209782925,  27671451777,10
259655000,  26776336107,  28274921002,  27736141361,10
259665000,  26776336107,  28274921002,  27736141361,10
259675000,  26776336107,  28274921002,  27736141361,10
